#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
15410230	58827	58827	58827	PF06916	PTHR21377,PTHR21377:SF3	KOG4526				AT2G27290.1		Protein of unknown function (DUF1279)
15421802	5884	5884	5884	PF07910	PTHR24375					AT5G24680.1		Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2
15410290	58851	58851	58851	PF01988	PTHR31851	KOG4473				AT3G43660.1		Vacuolar iron transporter (VIT) family protein
15411025	58936	58936	58936	PF03195	PTHR31301,PTHR31301:SF4					AT2G30130.1	ASL5,LBD12,PCK1	Lateral organ boundaries (LOB) domain family protein
15411062	58941	58941	58941	PF13202	PTHR10183,PTHR10183:SF299	KOG0037		K13448	GO:0005509	AT3G10300.3		Calcium-binding EF-hand family protein
15411066	58944	58944	58944	PF08477	PTHR11711,PTHR11711:SF11			K07962	GO:0007264,GO:0005525	AT2G15310.1	ARFB1A,ATARFB1A	ADP-ribosylation factor B1A
15411096	58956	58956	58956	PF00583	PTHR23091,PTHR23091:SF4	KOG3235	2.3.1.88	K00670	GO:0008080	AT5G13780.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein
15411140	58974	58974	58974	PF00179	PTHR24067,PTHR24067:SF156	KOG0416	6.3.2.19	K10576		AT1G63800.1	UBC5	ubiquitin-conjugating enzyme 5
15406915	59033	59033	59033		PTHR36035,PTHR36035:SF1		5.3.4.1			AT3G19220.1	CYO1,SCO2	protein disulfide isomerases
15406936	59042	59042	59042	PF03018	PTHR21495					AT3G13650.1		Disease resistance-responsive (dirigent-like protein) family protein
15406983	59069	59069	59069	PF05142	PTHR31604					AT5G12330.4	LRP1	Lateral root primordium (LRP) protein-related
15406995	59074	59074	59074	PF06094	PTHR12510	KOG4450	2.3.2.4			AT3G02910.1		AIG2-like (avirulence induced gene) family protein
15407008	59082	59082	59082	PF05142	PTHR31604					AT5G12330.4	LRP1	Lateral root primordium (LRP) protein-related
15407021	59090	59090	59090	PF03018	PTHR21495					AT5G42500.1		Disease resistance-responsive (dirigent-like protein) family protein
15407586	59108	59108	59108	PF00111	PTHR19370,PTHR19370:SF109			K02639	GO:0051536,GO:0009055	AT1G32550.1		2Fe-2S ferredoxin-like superfamily protein
15407608	59117	59117	59117		PTHR36044,PTHR36044:SF1					AT3G62370.1		heme binding
15407678	59146	59146	59146	PF06749	PTHR31769,PTHR31769:SF7					AT4G27435.1		Protein of unknown function (DUF1218)
15407711	59158	59158	59158	PF00111	PTHR23426,PTHR23426:SF32				GO:0051536,GO:0009055	AT4G32590.1		2Fe-2S ferredoxin-like superfamily protein
15407733	59163	59163	59163		PTHR36773					AT3G63390.1		
15407737	59165	59165	59165	PF06749	PTHR31769,PTHR31769:SF7					AT4G27435.1		Protein of unknown function (DUF1218)
15407760	59179	59179	59179	PF03195	PTHR31301					AT2G30130.1	ASL5,LBD12,PCK1	Lateral organ boundaries (LOB) domain family protein
15408466	59230	59230	59230	PF03266	PTHR20953,PTHR20953:SF0		3.6.1.15	K06928	GO:0098519	AT5G66005.3		Expressed protein
15408497	59248	59248	59248	PF01217	PTHR11753	KOG0934		K12394	GO:0015031,GO:0008565	AT4G35410.2		Clathrin adaptor complex small chain family protein
15408526	59259	59259	59259		PTHR36064					AT5G06240.1	emb2735	embryo defective 2735
15408549	59269	59269	59269	PF05142	PTHR31604					AT3G51060.1	SRS1,STY1	Lateral root primordium (LRP) protein-related
15408579	59284	59284	59284	PF01016	PTHR15893,PTHR15893:SF2	KOG4600		K02899	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT5G15220.1		Ribosomal protein L27 family protein
15408607	59296	59296	59296		PTHR31533,PTHR31533:SF2					AT4G28280.1	LLG3	LORELEI-LIKE-GPI ANCHORED PROTEIN 3
15409233	59303	59303	59303	PF13639	PTHR14155,PTHR14155:SF71	KOG1493			GO:0008270,GO:0005515	AT5G07040.1		RING/U-box superfamily protein
15409328	59340	59340	59340	PF13639	PTHR14155,PTHR14155:SF135				GO:0008270,GO:0005515	AT3G16720.1	ATL2,TL2	TOXICOS EN LEVADURA 2
15409356	59353	59353	59353	PF10604	PTHR33789					AT4G32870.1		Polyketide cyclase/dehydrase and lipid transport superfamily protein
15409379	59367	59367	59367	PF00271	PTHR24031,PTHR24031:SF255		3.6.4.13			AT5G14610.1		DEAD box RNA helicase family protein
15409420	59387	59387	59387	PF13041	PTHR24015					AT5G46100.1		Pentatricopeptide repeat (PPR) superfamily protein
15422504	5945	5945	5945									
15410255	59499	59499	59499	PF04450	PTHR33321					AT2G15220.1		Plant basic secretory protein (BSP) family protein
15410853	59520	59520	59520	PF02201	PTHR13844				GO:0005515	AT3G03590.1		SWIB/MDM2 domain superfamily protein
15410857	59528	59528	59528	PF13499	PTHR10891,PTHR10891:SF597					AT2G44310.1		Calcium-binding EF-hand family protein
15410901	59543	59543	59543	PF03110	PTHR31251,PTHR31251:SF4				GO:0005634,GO:0003677	AT1G02065.1	SPL8	squamosa promoter binding protein-like 8
15411010	59586	59586	59586	PF00892	PTHR31218				GO:0016021,GO:0016020,GO:0022857	AT3G18200.1		nodulin MtN21 /EamA-like transporter family protein
15411011	59588	59588	59588	PF03540	PTHR21242,PTHR21242:SF0			K03134	GO:0006352,GO:0005634	AT4G31720.1	STG1,TAF10,TAFII15	TBP-associated factor II 15
15411023	59591	59591	59591	PF13639	PTHR14155			K16285	GO:0008270,GO:0005515	AT1G67856.1		RING/U-box superfamily protein
15411033	59598	59598	59598		PTHR31533,PTHR31533:SF2					AT4G28280.1	LLG3	LORELEI-LIKE-GPI ANCHORED PROTEIN 3
15422574	5960	5960	5960	PF00319	PTHR11945				GO:0046983,GO:0003677	AT3G05860.1		MADS-box transcription factor family protein
15411570	59603	59603	59603		PTHR33828,PTHR33828:SF1					AT1G19990.1		
15411571	59604	59604	59604	PF13639	PTHR14155				GO:0008270,GO:0005515	AT5G05810.1	ATL43	RING/U-box superfamily protein
15422577	5961	5961	5961	PF00319	PTHR11945				GO:0046983,GO:0003677	AT1G65300.1	AGL38,PHE2	AGAMOUS-like 38
15411593	59613	59613	59613	PF03514						AT2G29060.1		GRAS family transcription factor
15411608	59621	59621	59621	PF02362	PTHR31140,PTHR31140:SF4				GO:0003677	AT2G46870.1	NGA1	AP2/B3-like transcriptional factor family protein
15411614	59628	59628	59628	PF02362	PTHR31140,PTHR31140:SF4				GO:0003677	AT1G01030.1	NGA3	AP2/B3-like transcriptional factor family protein
15411630	59634	59634	59634	PF00076	PTHR15241			K12897	GO:0003676	AT4G35785.3		RNA-binding (RRM/RBD/RNP motifs) family protein
15411646	59642	59642	59642	PF03195	PTHR31529					AT3G03760.1	LBD20	LOB domain-containing protein 20
15411681	59650	59650	59650	PF03195	PTHR31301					AT5G63090.2	LOB	Lateral organ boundaries (LOB) domain family protein
15411777	59691	59691	59691	PF07983	PTHR32227		3.2.1.39			AT2G01630.1		O-Glycosyl hydrolases family 17 protein
15412318	59700	59700	59700	PF04483	PTHR33787,PTHR33787:SF4					AT1G65420.1	NPQ7	Protein of unknown function (DUF565)
15412364	59725	59725	59725	PF13921	PTHR10641,PTHR10641:SF488			K09422		AT3G60460.1	DUO1	myb-like HTH transcriptional regulator family protein
15412417	59743	59743	59743	PF00366	PTHR10744	KOG1740		K02961	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT1G49400.1	emb1129	Nucleic acid-binding, OB-fold-like protein
15412445	59752	59752	59752	PF07983	PTHR31044		3.2.1.39			AT1G78520.1		Carbohydrate-binding X8 domain superfamily protein
15412447	59756	59756	59756	PF10183	PTHR31339,PTHR31339:SF6					AT3G57785.1		
15412470	59760	59760	59760	PF05938	PTHR31232,PTHR31232:SF2					AT5G12060.1		Plant self-incompatibility protein S1 family
15412492	59774	59774	59774	PF02427	PTHR34549,PTHR34549:SF2			K02693	GO:0015979,GO:0009538,GO:0009522	AT2G20260.1	PSAE-2	photosystem I subunit E-2
15412494	59777	59777	59777	PF10276	PTHR13156			K03939		AT3G03070.1		NADH-ubiquinone oxidoreductase-related
15412551	59797	59797	59797	PF00155	PTHR11879,PTHR11879:SF8		2.6.1.1		GO:0030170,GO:0009058,GO:0008483,GO:0006520	AT5G11520.1	ASP3,YLS4	aspartate aminotransferase 3
15413123	59805	59805	59805		PTHR35315,PTHR35315:SF1					AT5G51840.1		
15413213	59845	59845	59845	PF02970	PTHR21500,PTHR21500:SF0	KOG3470		K17292	GO:0051082,GO:0015631,GO:0007021	AT2G30410.1	KIS,TFCA	tubulin folding cofactor A (KIESEL)
15413265	59864	59864	59864	PF04418	PTHR21304,PTHR21304:SF0			K17784		AT1G22520.1		Domain of unknown function (DUF543)
15413302	59883	59883	59883	PF00004	PTHR23070				GO:0005524	AT3G28600.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
15413309	59888	59888	59888							AT3G60240.4	CUM2,EIF4G	eukaryotic translation initiation factor 4G
15420905	599	599	599	PF01535,PF13041	PTHR24015					AT4G13650.1		Pentatricopeptide repeat (PPR) superfamily protein
15413948	59905	59905	59905		PTHR34286					AT4G00585.1		
15414007	59934	59934	59934		PTHR31948,PTHR31948:SF20					AT4G24660.1	ATHB22,HB22,MEE68	homeobox protein 22
15414009	59936	59936	59936		PTHR31948					AT4G24660.1	ATHB22,HB22,MEE68	homeobox protein 22
15414022	59940	59940	59940	PF02297	PTHR11387		1.9.3.1	K02267	GO:0005739,GO:0004129	AT1G22450.1	ATCOX6B2,COX6B	cytochrome C oxidase 6B
15414056	59958	59958	59958	PF08038	PTHR34944,PTHR34944:SF2			K17771	GO:0030150,GO:0005742	AT1G64220.1	TOM7-2	translocase of outer membrane 7 kDa subunit 2
15414131	59991	59991	59991	PF03110	PTHR31251				GO:0005634,GO:0003677	AT1G69170.1		Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein
15410182	60006	60006	60006	PF00400,PF14844,PF15787,PF02138	PTHR13743,PTHR13743:SF16	KOG1787			GO:0005515	AT2G45540.1		WD-40 repeat family protein / beige-related
15418507	6003	6003	6003	PF02099	PTHR14159		3.4.19.12	K11863	GO:0008242	AT3G54130.1		Josephin family protein
15418533	6013	6013	6013	PF03018	PTHR21495,PTHR21495:SF71					AT5G42500.1		Disease resistance-responsive (dirigent-like protein) family protein
15411044	60139	60139	60139	PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15411132	60165	60165	60165	PF16879,PF08295,PF02671	PTHR12346,PTHR12346:SF8	KOG4204		K11644	GO:0006355	AT1G24190.1	ATSIN3,SIN3,SNL3	SIN3-like 3
15418561	6020	6020	6020	PF00510	PTHR11403,PTHR11403:SF7		1.9.3.1	K02262	GO:0016020,GO:0015002,GO:0019646	ATMG00730.1		cytochrome c oxidase subunit 3
15411784	60230	60230	60230	PF08263,PF00069,PF13855	PTHR27000	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672,GO:0005515	AT4G20140.1	GSO1	Leucine-rich repeat transmembrane protein kinase
15411805	60241	60241	60241	PF04851,PF00439,PF00271	PTHR10799,PTHR10799:SF577	KOG1001	3.6.4.12	K11647	GO:0016787,GO:0005524,GO:0003677,GO:0005515	AT2G46020.2	ATBRM,BRM,CHA2,CHR2	transcription regulatory protein SNF2, putative
15412532	60327	60327	60327	PF02463	PTHR19306,PTHR19306:SF6					AT5G07660.1	SMC6A	structural maintenance of chromosomes 6A
15413313	60423	60423	60423	PF04548,PF11886	PTHR10903,PTHR10903:SF47		3.6.5.2		GO:0005525	AT2G16640.1	ATTOC132,TOC132	multimeric translocon complex in the outer envelope membrane 132
15418622	6045	6045	6045	PF02630	PTHR12151,PTHR12151:SF5			K07152		AT3G08950.1		electron transport SCO1/SenC family protein
15413454	60484	60484	60484	PF12906	PTHR13145	KOG1609	6.3.2.19	K10661	GO:0008270	AT4G34100.2		RING/U-box superfamily protein
15414105	60519	60519	60519	PF08700	PTHR31658,PTHR31658:SF0	KOG2033				AT5G16300.2		Vps51/Vps67 family (components of vesicular transport) protein
15418645	6054	6054	6054	PF00612	PTHR22706				GO:0005515			
15414178	60551	60551	60551	PF16487,PF16488,PF02170,PF08699,PF16486,PF02171	PTHR22891			K11593	GO:0005515,GO:0003676	AT1G48410.3	AGO1	Stabilizer of iron transporter SufD / Polynucleotidyl transferase
15414202	60568	60568	60568	PF00560,PF13855,PF00069	PTHR27000	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT5G53890.1	AtPSKR2,PSKR2	phytosylfokine-alpha receptor 2
15414255	60593	60593	60593	PF06424	PTHR11246,PTHR11246:SF1			K12855	GO:0005634,GO:0000398	AT4G03430.1	EMB2770,STA1	pre-mRNA splicing factor-related
15414912	60640	60640	60640	PF00569,PF00628,PF08214	PTHR13808		2.3.1.48	K04498	GO:0008270,GO:0005515,GO:0016573,GO:0006355,GO:0004402	AT1G79000.1	ATHAC1,ATHPCAT2,HAC1,PCAT2	histone acetyltransferase of the CBP family 1
15414913	60649	60649	60649	PF08263,PF13855,PF07714	PTHR27000	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0004672	AT4G28650.1		Leucine-rich repeat transmembrane protein kinase family protein
15414992	60690	60690	60690	PF12710,PF00122	PTHR24093,PTHR24093:SF126	KOG0207	3.6.3.5	K01534	GO:0046872,GO:0000166,GO:0019829,GO:0016021,GO:0006812	AT4G30110.1	ATHMA2,HMA2	heavy metal atpase 2
15415584	60716	60716	60716	PF00575,PF00889	PTHR11741,PTHR11741:SF3	KOG1071		K02357	GO:0003676,GO:0006414,GO:0005622,GO:0003746	AT4G29060.1	emb2726	elongation factor Ts family protein
15415709	60775	60775	60775	PF00403,PF12710,PF00122	PTHR24093,PTHR24093:SF246		3.6.3.4	K01533	GO:0046872,GO:0030001,GO:0000166	AT5G21930.2	ATHMA8,HMA8,PAA2	P-type ATPase of Arabidopsis 2
15418702	6079	6079	6079	PF03018	PTHR21495					AT4G23690.1		Disease resistance-responsive (dirigent-like protein) family protein
15418738	6091	6091	6091	PF00249	PTHR10641,PTHR10641:SF473			K09422		AT1G69560.1	ATMYB105,LOF2,MYB105	myb domain protein 105
15417072	60915	60915	60915	PF01535,PF13041	PTHR24015					AT5G65560.1		Pentatricopeptide repeat (PPR) superfamily protein
15417127	60947	60947	60947	PF06241	PTHR31563,PTHR31563:SF5					AT5G49960.1		
15413127	61000	61000	61000	PF13041,PF01535	PTHR24015					AT4G13650.1		Pentatricopeptide repeat (PPR) superfamily protein
15413287	61072	61072	61072	PF00225	PTHR24115,PTHR24115:SF511		3.6.4.4	K10393	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G16630.1	ATKINESIN-13A,KINESIN-13A	P-loop containing nucleoside triphosphate hydrolases superfamily protein
15413315	61084	61084	61084	PF00564,PF02042	PTHR32002,PTHR32002:SF7				GO:0005515	AT3G59580.1		Plant regulator RWP-RK family protein
15414068	61158	61158	61158		PTHR12979,PTHR12979:SF5	KOG2471		K12607		AT5G35430.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15414082	61162	61162	61162	PF13812,PF01535,PF13041	PTHR24015			K17710		AT5G02860.1		Pentatricopeptide repeat (PPR) superfamily protein
15419310	6118	6118	6118	PF03018	PTHR21495					AT5G42510.1		Disease resistance-responsive (dirigent-like protein) family protein
15419322	6122	6122	6122	PF03018	PTHR21495					AT2G21100.1		Disease resistance-responsive (dirigent-like protein) family protein
15419324	6124	6124	6124	PF03018	PTHR21495					AT2G21100.1		Disease resistance-responsive (dirigent-like protein) family protein
15414806	61257	61257	61257	PF01535,PF13041	PTHR24015					AT3G53360.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15415504	61333	61333	61333	PF05843,PF08424	PTHR17204,PTHR17204:SF5	KOG1258		K13217	GO:0006397,GO:0005634	AT1G04080.1	PRP39	Tetratricopeptide repeat (TPR)-like superfamily protein
15415506	61337	61337	61337	PF02225,PF05922,PF00082	PTHR10795,PTHR10795:SF328		3.4.14.10		GO:0006508,GO:0004252	AT5G59090.1	ATSBT4.12,SBT4.12	subtilase 4.12
15419346	6134	6134	6134	PF03018	PTHR21495					AT1G65870.1		Disease resistance-responsive (dirigent-like protein) family protein
15415588	61378	61378	61378	PF01535,PF13041	PTHR24015					AT1G74580.1		Pentatricopeptide repeat (PPR) superfamily protein
15419347	6138	6138	6138	PF00575	PTHR15838				GO:0003676	AT3G26560.1		ATP-dependent RNA helicase, putative
15415598	61383	61383	61383	PF00005,PF00664	PTHR24221,PTHR24221:SF169	KOG0058	3.6.3.43	K05657	GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810	AT4G25450.1	ATNAP8,NAP8	non-intrinsic ABC protein 8
15416320	61485	61485	61485	PF02449	PTHR23421,PTHR23421:SF13	KOG0496	3.2.1.23	K12309	GO:0009341,GO:0005975,GO:0004565,GO:0004553	AT1G72990.1	BGAL17	beta-galactosidase 17
15416333	61490	61490	61490	PF01535,PF12854,PF13041	PTHR24015					AT5G64320.1		Pentatricopeptide repeat (PPR) superfamily protein
15416935	61513	61513	61513	PF01535,PF13041	PTHR24015					AT1G11290.1	CRR22	Pentatricopeptide repeat (PPR) superfamily protein
15416960	61520	61520	61520	PF03195	PTHR31304					AT3G49940.1	LBD38	LOB domain-containing protein 38
15417044	61564	61564	61564	PF00651,PF03000	PTHR32370				GO:0005515	AT5G64330.1	JK218,NPH3,RPT3	Phototropic-responsive NPH3 family protein
15417075	61572	61572	61572	PF03644	PTHR13246,PTHR13246:SF1	KOG2331	3.2.1.96	K01227	GO:0033925,GO:0005737	AT5G05460.1		Glycosyl hydrolase family 85 
15417092	61588	61588	61588	PF02225,PF04389,PF04253	PTHR10404	KOG2195	3.4.17.11	K01301		AT5G19740.1		Peptidase M28 family protein
15417094	61589	61589	61589	PF02225,PF04389,PF04253	PTHR10404	KOG2195	3.4.17.11	K01301		AT5G19740.1		Peptidase M28 family protein
15419402	6160	6160	6160	PF07883	PTHR23418	KOG2107	1.13.11.54	K08967	GO:0055114,GO:0010309	AT5G43850.1	ARD4,ATARD4	RmlC-like cupins superfamily protein
15417681	61608	61608	61608	PF13589	PTHR23336,PTHR23336:SF7					AT4G24970.1		Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein
15417697	61612	61612	61612	PF00582,PF00069	PTHR27001,PTHR27001:SF152	KOG1187	2.7.11.1		GO:0006950,GO:0006468,GO:0005524,GO:0004672	AT3G13690.1		Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
15417703	61619	61619	61619	PF00924	PTHR30566,PTHR30566:SF13			K16052	GO:0055085,GO:0016020	AT5G10490.1	MSL2	MSCS-like 2
15417753	61643	61643	61643	PF13812,PF13041,PF01535	PTHR24015					AT2G13600.1		Pentatricopeptide repeat (PPR) superfamily protein
15417824	61688	61688	61688	PF02362,PF06507	PTHR31384,PTHR31384:SF26				GO:0003677,GO:0009725,GO:0006355,GO:0005634	AT4G30080.1	ARF16	auxin response factor 16
15418418	61701	61701	61701	PF13041,PF01535	PTHR24015					AT3G09040.1		Pentatricopeptide repeat (PPR) superfamily protein
15418420	61702	61702	61702	PF05496,PF00004	PTHR23077,PTHR23077:SF55	KOG0737		K14571	GO:0009378,GO:0006310,GO:0006281,GO:0005524	AT3G01610.1	CDC48C,emb1354	cell division cycle 48C
15418588	61771	61771	61771	PF00139,PF00069	PTHR27007	KOG1187	2.7.11.1	K04733	GO:0030246,GO:0006468,GO:0005524,GO:0004672	AT3G55550.1		Concanavalin A-like lectin protein kinase family protein
15418593	61778	61778	61778	PF05761	PTHR12103,PTHR12103:SF15	KOG2469	3.1.3.5			AT5G48960.1		HAD-superfamily hydrolase, subfamily IG, 5\'-nucleotidase
15418618	61782	61782	61782	PF13812,PF01535,PF13041	PTHR24015					AT4G13650.1		Pentatricopeptide repeat (PPR) superfamily protein
15418641	61795	61795	61795	PF13812,PF01535,PF13041	PTHR24015					AT5G27110.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15420011	61934	61934	61934	PF00168	PTHR10774,PTHR10774:SF82				GO:0005515	AT3G19830.1	NTMC2T5.2,NTMC2TYPE5.2	Calcium-dependent lipid-binding (CaLB domain) family protein
15420046	61948	61948	61948	PF04564,PF00514	PTHR23315,PTHR23315:SF117		6.3.2.19	K08332	GO:0016567,GO:0004842,GO:0005515	AT3G46510.1	ATPUB13,PUB13	plant U-box 13
15420095	61964	61964	61964	PF00400	PTHR22836			K15542	GO:0005515	AT5G13480.1	FY	Transducin/WD40 repeat-like superfamily protein
15420096	61965	61965	61965	PF13423	PTHR24006,PTHR24006:SF520	KOG1870	3.4.19.12	K11835		AT4G10570.1	UBP9	ubiquitin-specific protease 9
15420114	61973	61973	61973	PF13041	PTHR24015					AT5G64320.1		Pentatricopeptide repeat (PPR) superfamily protein
15420136	61985	61985	61985	PF07719	PTHR11246,PTHR11246:SF11					AT3G17040.1	HCF107	high chlorophyll fluorescent 107
15420047	6202	6202	6202	PF03018	PTHR21495					AT2G21100.1		Disease resistance-responsive (dirigent-like protein) family protein
15416867	62145	62145	62145	PF06963	PTHR11660,PTHR11660:SF53	KOG2601		K14685	GO:0034755,GO:0016021,GO:0005381	AT5G26820.1	ATIREG3,IREG3,MAR1,RTS3	iron-regulated protein 3
15416895	62156	62156	62156	PF13041,PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15416899	62158	62158	62158		PTHR37745					AT3G60850.1		
15416923	62165	62165	62165	PF12937	PTHR24006,PTHR24006:SF501	KOG4341		K14515	GO:0005515	AT2G25490.1	EBF1,FBL6	EIN3-binding F box protein 1
15416936	62176	62176	62176	PF04851,PF13959,PF00271	PTHR24031,PTHR24031:SF248		3.6.4.13	K14806	GO:0016787,GO:0005524,GO:0003677	AT2G40700.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
15420071	6219	6219	6219	PF02392	PTHR33288				GO:0016021,GO:0015979,GO:0009579,GO:0009522	ATCG00520.1		unfolded protein binding
15417539	62209	62209	62209	PF01535,PF13041	PTHR24015					AT2G17140.1		Pentatricopeptide repeat (PPR) superfamily protein
15417551	62212	62212	62212	PF00642,PF12796	PTHR14493,PTHR14493:SF47	KOG1595			GO:0046872	AT2G41900.1		CCCH-type zinc finger protein with ARM repeat domain
15417679	62260	62260	62260	PF00999	PTHR16254,PTHR16254:SF30				GO:0055085,GO:0016021,GO:0015299,GO:0006812	AT2G19600.1	ATKEA4,KEA4	K+ efflux antiporter 4
15417685	62267	62267	62267	PF01535,PF13041	PTHR24015					AT1G62910.1		Pentatricopeptide repeat (PPR) superfamily protein
15420099	6228	6228	6228	PF05189	PTHR11096,PTHR11096:SF1			K11108	GO:0006396	AT5G22100.1		RNA cyclase family protein
15417722	62282	62282	62282		PTHR36024,PTHR36024:SF1					AT3G59910.1		Ankyrin repeat family protein
15418328	62313	62313	62313	PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15418408	62356	62356	62356	PF03759	PTHR33101				GO:0005089	AT5G02010.1	ATROPGEF7,ROPGEF7	RHO guanyl-nucleotide exchange factor 7
15418428	62369	62369	62369	PF14531	PTHR24361,PTHR24361:SF363	KOG0198	2.7.11.1	K08835		AT5G14720.1		Protein kinase superfamily protein
15418461	62381	62381	62381		PTHR14237,PTHR14237:SF14	KOG2142	2.8.1.9			AT5G66950.1		Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
15418464	62386	62386	62386	PF06813	PTHR21576,PTHR21576:SF44					AT3G01930.2		Major facilitator superfamily protein
15418465	62387	62387	62387	PF01926	PTHR11089,PTHR11089:SF38	KOG1249	1.14.13.39		GO:0005525	AT4G10620.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
15419122	62410	62410	62410		PTHR35464,PTHR35464:SF1					AT1G75140.1		
15420138	6245	6245	6245	PF00782	PTHR10159,PTHR10159:SF293		3.1.3.16,3.1.3.48		GO:0008138,GO:0006470	AT3G23610.1	DSPTP1	dual specificity protein phosphatase 1
15419210	62477	62477	62477	PF01535,PF13041	PTHR24015					AT1G09900.1		Pentatricopeptide repeat (PPR-like) superfamily protein
15421399	626	626	626	PF13812,PF13041,PF01535	PTHR24015					AT2G13600.1		Pentatricopeptide repeat (PPR) superfamily protein
15420584	62607	62607	62607	PF00564,PF00571	PTHR13780,PTHR13780:SF48				GO:0005515	AT3G52950.1		CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein
15420634	62636	62636	62636	PF13041,PF01535	PTHR24015					AT4G14820.1		Pentatricopeptide repeat (PPR) superfamily protein
15420699	62660	62660	62660	PF04765	PTHR12956,PTHR12956:SF19					AT1G28240.1		Protein of unknown function (DUF616)
15421269	62716	62716	62716	PF03759	PTHR33101				GO:0005089	AT5G02010.1	ATROPGEF7,ROPGEF7	RHO guanyl-nucleotide exchange factor 7
15421302	62730	62730	62730	PF13180,PF13365	PTHR22939,PTHR22939:SF87	KOG1320	3.4.21.108		GO:0005515	AT5G36950.1	DegP10	DegP protease 10
15420200	6274	6274	6274	PF00383	PTHR11086		3.5.4.12	K01493	GO:0008270	AT3G48540.1		Cytidine/deoxycytidylate deaminase family protein
15421325	62746	62746	62746	PF07714,PF00069	PTHR24351		2.7.11.1		GO:0006468,GO:0004672,GO:0005524	AT5G47750.1	D6PKL2,PK5	D6 protein kinase like 2
15420202	6275	6275	6275	PF00069	PTHR27002,PTHR27002:SF150		2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT2G19130.1		S-locus lectin protein kinase family protein
15421362	62763	62763	62763	PF05686	PTHR12203		2.4.2.26	K13667		AT1G07220.1		Arabidopsis thaliana protein of unknown function (DUF821)
15420220	6282	6282	6282	PF00249	PTHR10641,PTHR10641:SF473			K09422		AT1G69560.1	ATMYB105,LOF2,MYB105	myb domain protein 105
15422098	62850	62850	62850	PF05686	PTHR12203		2.4.2.26	K13667		AT5G23850.1		Arabidopsis thaliana protein of unknown function (DUF821)
15422175	62883	62883	62883	PF01501	PTHR11183,PTHR11183:SF39		2.4.1.17		GO:0016757	AT5G18480.1	PGSIP6	plant glycogenin-like starch initiation protein 6
15422200	62891	62891	62891	PF01985	PTHR31846,PTHR31846:SF8				GO:0003723	AT2G20020.1	ATCAF1,CAF1	RNA-binding CRS1 / YhbY (CRM) domain-containing protein
15422882	62951	62951	62951	PF01554	PTHR11206,PTHR11206:SF116	KOG1347			GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	AT2G21340.1		MATE efflux family protein
15422883	62955	62955	62955	PF03759	PTHR33101				GO:0005089	AT5G02010.1	ATROPGEF7,ROPGEF7	RHO guanyl-nucleotide exchange factor 7
15418959	63007	63007	63007	PF10250	PTHR31818,PTHR31818:SF0					AT1G20550.1		O-fucosyltransferase family protein
15420803	6301	6301	6301	PF08883	PTHR36423,PTHR36423:SF2			K10253				
15420804	6302	6302	6302	PF14580	PTHR10552			K11092		AT1G09760.1	U2A\'	U2 small nuclear ribonucleoprotein A
15419058	63043	63043	63043	PF02450	PTHR11440,PTHR11440:SF3	KOG2369	3.1.1.32		GO:0008374,GO:0006629	AT4G19860.1		alpha/beta-Hydrolases superfamily protein
15419111	63069	63069	63069	PF13516	PTHR24006,PTHR24006:SF481	KOG1947		K10268		AT4G07400.1	VFB3	VIER F-box proteine 3
15419694	63103	63103	63103	PF02434	PTHR10811,PTHR10811:SF11	KOG2246	2.4.1.222		GO:0016757,GO:0016020	AT4G23490.1		Protein of unknown function (DUF604)
15420830	6313	6313	6313	PF05189	PTHR11096,PTHR11096:SF1			K11108	GO:0006396	AT5G22100.1		RNA cyclase family protein
